state,acfrs_original_name,nces_original_name,gov_unit_original_name,name,ncesid,censusid,county_nces,city_nces,student
MI, Mayville Community Schools ,Mayville Community School District,mayville community school district,mayville,2623280,23507907300000,Tuscola County,MAYVILLE,583.00000
MI, Merrill Community School District ,Merrill Community Schools,merrill community schools,merrill,2623610,23507305600000,Saginaw County,MERRILL,553.00000
MI, Milan Area Schools ,Milan Area Schools,milan area sch dist,milan area,2623850,23508101400000,Monroe County,MILAN,2178.00000
MI, Millington Community Schools ,Millington Community Schools,millington comm sch dist,millington,2623910,23507907400000,Tuscola County,MILLINGTON,1143.00000
MI, Montabella Community Schools ,Montabella Community Schools,montabella comm sch dist,montabella,2612960,23505902100000,Montcalm County,BLANCHARD,791.00000
MI, Montrose Community Schools ,Montrose Community Schools,montrose comm sch dist,montrose,2624420,23502502900000,Genesee County,Montrose,1473.00000
MI, Morley Stanwood Community Schools ,Morley Stanwood Community Schools,morley stanwood comm sch dist,morley stanwood,2624600,23505403200000,Mecosta County,MORLEY,1188.00000
MI, New Haven Community Schools ,New Haven Community Schools,new haven comm sch dist,new haven,2625230,23505001700000,Macomb County,New Haven,1304.00000
MI, North Branch Area Schools ,North Branch Area Schools,north branch area sch dist,north branch area,2625680,23504405200000,Lapeer County,North Branch,2389.00000
MI, North Central Area Schools ,North Central Area Schools,north central area schs,north area,2629220,23505502900000,Menominee County,HERMANSVILLE,350.00000
MI, Northview Public Schools ,Northview Public Schools,northview public sch dist,northview,2625950,23504150200000,Kent County,GRAND RAPIDS,3358.00000
MI, Northville Public Schools ,Northville Public Schools,northville public school dist,northville,2625980,23508204100000,Wayne County,NORTHVILLE,7347.00000
MI, Norway-Vulcan Area Schools ,Norway-Vulcan Area Schools,norway-vulcan area sch dist,norway vulcan area,2626040,23502200600000,Dickinson County,NORWAY,648.00000
MI, Nottawa Community School ,Nottawa Community School,nottawa comm sch dist,nottawa,2626100,23507550100000,St. Joseph County,STURGIS,136.00000
MI, Oakridge Public Schools ,Oakridge Public Schools,oakridge school dist,oakridge,2626220,23506170200000,Muskegon County,MUSKEGON,2006.00000
MI, Okemos Public Schools ,Okemos Public Schools,okemos public sch dist,okemos,2626280,23503304800000,Ingham County,OKEMOS,4610.00000
MI, Olivet Community Schools ,Olivet Community Schools,olivet comm sch dist,olivet,2626370,23502305600000,Eaton County,OLIVET,1376.00000
MI, Orchard View Schools ,Orchard View Schools,orchard view school dist,orchard view,2626760,23506104500000,Muskegon County,MUSKEGON,2268.00000
MI, Oscoda Area Schools ,Oscoda Area Schools,oscoda area sch dist,oscoda area,2626970,23503500200000,Iosco County,Oscoda,1162.00000
MI, Owosso Public Schools ,Owosso Public Schools,owosso public sch dist,owosso,2627210,23507804400000,Shiawassee County,OWOSSO,3055.00000
MI, Peck Community School District ,Peck Community School District,peck comm school dist,peck,2627690,23507602600000,Sanilac County,PECK,323.00000
MI, Pellston Public Schools ,Pellston Public Schools,pellston public schs,pellston,2627720,23502402400000,Emmet County,PELLSTON,476.00000
MI, Pennfield Schools ,Pennfield Schools,pennfield schs,pennfield,2627810,23501307400000,Calhoun County,BATTLE CREEK,2211.00000
MI, Perry Public Schools ,Perry Public Schools,perry public sch dist,perry,2627900,23507805400000,Shiawassee County,Perry,1060.00000
MI, Pewamo-Westphalia Community Schools ,Pewamo-Westphalia Community Schools,pewamo-westphalia comm school dist,pewamo westphalia,2627960,23501970200000,Clinton County,WESTPHALIA,647.00000
MI, Pinckney Community Schools ,Pinckney Community Schools,pinckney comm sch dist,pinckney,2628140,23504703300000,Livingston County,PINCKNEY,2431.00000
MI, Pinconning Area Schools ,Pinconning Area Schools,pinconning area sch dist,pinconning area,2628170,23500905700000,Bay County,PINCONNING,1236.00000
MI, Pine River Area Schools ,Pine River Area Schools,pine river area sch dist,pine river area,2628200,23506700100000,Osceola County,LEROY,1044.00000
MI, Plymouth-Canton Community Schools ,Plymouth-Canton Community Schools,plymouth-canton comm sch dist,plymouth canton,2628560,23508204200000,Wayne County,PLYMOUTH,17346.00000
MI, Portage Public Schools ,Portage Public Schools,portage pub sch dist,portage,2628950,23503902700000,Kalamazoo County,PORTAGE,8813.00000
MI, Potterville Public Schools ,Potterville Public Schools,potterville public sch dist,potterville,2629160,23502306200000,Eaton County,POTTERVILLE,804.00000
MI, Powell Township School District ,Powell Township Schools,powell township schools,powell,2629190,23505201200000,Marquette County,Big Bay,33.00000
MI, Quincy Community Schools ,Quincy Community Schools,quincy comm sch dist,quincy,2629250,23501202800000,Branch County,QUINCY,1210.00000
MI, Rapid River Public Schools ,Rapid River Public Schools,rapid river school dist,rapid river,2629340,23502101300000,Delta County,Rapid River,303.00000
MI, Ravenna Public Schools ,Ravenna Public Schools,ravenna sch dist 24,ravenna,2629370,23506104700000,Muskegon County,RAVENNA,1037.00000
MI, Reading Community Schools ,Reading Community Schools,reading comm sch dist,reading,2629400,23503001400000,Hillsdale County,Reading,706.00000
MI, Richmond Community Schools ,Richmond Community Schools,richmond comm school dist,richmond,2629670,23505002200000,Macomb County,Richmond,1463.00000
MI, Rochester Community Schools ,Rochester Community School District,rochester comm schs,rochester,2629940,23506303400000,Oakland County,ROCHESTER,15459.00000
MI, Rogers City Area Schools ,Rogers City Area Schools,rogers city area sch dist,rogers city area,2630060,23507102100000,Presque Isle County,ROGERS CITY,517.00000
MI, Romeo Community Schools ,Romeo Community Schools,romeo comm sch dist,romeo,2630090,23505002300000,Macomb County,ROMEO,5043.00000
MI, Royal Oak Schools ,Royal Oak Schools,royal oak pub sch dist,royal oak,2630300,23506303500000,Oakland County,ROYAL OAK,5134.00000
MI, Saginaw Intermediate School District ,Saginaw School District of the City of,saginaw pub sch dist,saginaw,2630390,23507306100000,Saginaw County,SAGINAW,5266.00000
MI, Saline Area Schools ,Saline Area Schools,saline area sch dist,saline area,2630660,23508102500000,Washtenaw County,SALINE,5190.00000
MI, Sand Creek Community Schools ,Sand Creek Community Schools,sand creek comm schools,sand creek,2630780,23504650200000,Lenawee County,SAND CREEK,832.00000
MI, Sandusky Community Schools ,Sandusky Community School District,sandusky comm sch dist,sandusky,2630840,23507606300000,Sanilac County,SANDUSKY,1030.00000
MI, Saranac Community Schools ,Saranac Community Schools,saranac comm sch dist,saranac,2630930,23503409900000,Ionia County,SARANAC,910.00000
MI, Saugatuck Public Schools ,Saugatuck Public Schools,saugatuck school dist 8,saugatuck,2630960,23500310300000,Allegan County,Douglas,807.00000
MI, Shepherd Public School District ,Shepherd Public Schools,shepherd public sch dist,shepherd,2631380,23503703900000,Isabella County,Shepherd,1764.00000
MI, South Haven Public Schools ,South Haven Public Schools,south haven pub sch dist,south haven,2632300,23508007400000,Van Buren County,SOUTH HAVEN,1905.00000
MI, South Lake Schools ,South Lake Schools,south lake sch dist,south lake,2632220,23505001600000,Macomb County,SAINT CLAIR SHORES,1590.00000
MI, South Lyon Community Schools ,South Lyon Community Schools,south lyon comm schs,south lyon,2632250,23506302000000,Oakland County,SOUTH LYON,8820.00000
MI, Southfield Public School District ,Southfield Public School District,southfield public schs,southfield,2632310,23506304100000,Oakland County,SOUTHFIELD,5579.00000
MI, Southfield Public Schools ,Southfield Public School District,southfield public schs,southfield,2632310,23506304100000,Oakland County,SOUTHFIELD,5579.00000
MI, Sparta Area Schools ,Sparta Area Schools,sparta area sch dist,sparta area,2632370,23504110500000,Kent County,SPARTA,2474.00000
MI, Spring Lake Public Schools ,Spring Lake Public Schools,spring lake school dist,spring lake,2632550,23507008500000,Ottawa County,SPRING LAKE,2474.00000
MI, St. Ignace Area School District ,St. Ignace Area Schools,st ignace area schools,st ignace area,2600012,23504901000000,Mackinac County,SAINT IGNACE,508.00000
MI, St. Johns Public Schools ,St. Johns Public Schools,st johns public sch dist,st johns,2632820,23501908200000,Clinton County,SAINT JOHNS,2796.00000
MI, Standish-Sterling Community Schools ,Standish-Sterling Community Schools,standish-sterling comm sch dist,standish sterling,2632940,23500602400000,Arenac County,STANDISH,1548.00000
MI, Stockbridge Community Schools ,Stockbridge Community Schools,stockbridge comm sch dist,stockbridge,2633030,23503305400000,Ingham County,STOCKBRIDGE,1249.00000
MI, Superior Central School District ,Superior Central School District,superior central school dist,superior,2600019,23500200800000,Alger County,Eben Junction,331.00000
MI, Swan Valley School District ,Swan Valley School District,swan valley school dist,swan valley,2633410,23507370100000,Saginaw County,SAGINAW,1825.00000
MI, Swartz Creek Community Schools ,Swartz Creek Community Schools,swartz creek comm sch dist,swartz creek,2633420,23502503400000,Genesee County,SWARTZ CREEK,3643.00000
MI, Tahquamenon Area Schools ,Tahquamenon Area Schools,tahquamenon area schs,tahquamenon area,2625350,23504870100000,Luce County,NEWBERRY,573.00000
MI, Tawas Area Schools ,Tawas Area Schools,tawas area sch dist,tawas area,2633510,23503500600000,Iosco County,TAWAS CITY,1207.00000
MI, Taylor School District ,Taylor School District,taylor pub school dist,taylor,2633540,23508250200000,Wayne County,TAYLOR,5930.00000
MI, Tekonsha Community Schools ,Tekonsha Community Schools,tekonsha comm sch dist,tekonsha,2633750,23501308300000,Calhoun County,TEKONSHA,228.00000
MI, The Lamphere Schools ,Lamphere Public Schools,lamphere schools,lamphere,2621120,23506303800000,Oakland County,MADISON HEIGHTS,2426.00000
MI, Three Rivers Community Schools ,Three Rivers Community Schools,three rivers comm school dist,three rivers,2633840,23507503700000,St. Joseph County,THREE RIVERS,2535.00000
MI, Traverse City Area Public Schools ,Traverse City Area Public Schools,traverse city area public sch,traverse city area,2633870,23502803400000,Grand Traverse County,TRAVERSE CITY,9486.00000
MI, Trenton Public Schools ,Trenton Public Schools,trenton pub sch dist,trenton,2633900,23508205100000,Wayne County,TRENTON,2523.00000
MI, Ubly Community Schools ,Ubly Community Schools,ubly comm sch dist,ubly,2634380,23503207800000,Huron County,UBLY,628.00000
MI, Union City Community Schools ,Union City Community Schools,union city comm sch dist,union city,2634410,23501203200000,Branch County,UNION CITY,1016.00000
MI, Unionville Sebewaing Area Schools ,Unionville-Sebewaing Area S.D.,unionville-sebewaing area school district,unionville sebewaing area,2634440,23507908400000,Huron County,SEBEWAING,717.00000
MI, Utica Community Schools ,Utica Community Schools,utica comm sch dist,utica,2634470,23505002500000,Macomb County,STERLING HEIGHTS,26632.00000
MI, Van Buren Intermediate School District ,Van Buren Public Schools,van buren pub sch dist,van buren,2634560,23508205200000,Wayne County,BELLEVILLE,4548.00000
MI, Van Buren Public Schools ,Van Buren Public Schools,van buren pub sch dist,van buren,2634560,23508205200000,Wayne County,BELLEVILLE,4548.00000
MI, Van Dyke Public Schools ,Van Dyke Public Schools,van dyke pub sch dist,van dyke,2634680,23505002800000,Macomb County,WARREN,2277.00000
MI, Vanderbilt Area Schools ,Vanderbilt Area Schools,vanderbilt area sch dist,vanderbilt area,2634620,23506901300000,Otsego County,VANDERBILT,81.00000
MI, Walled Lake Consolidated School District ,Walled Lake Consolidated Schools,walled lake cons school,walled lake,2635160,23506304300000,Oakland County,WALLED LAKE,13360.00000
MI, Warren Consolidated Schools ,Warren Consolidated Schools,warren cons sch dist,warren,2635190,23505002600000,Macomb County,WARREN,13452.00000
MI, Waverly Community Schools ,Waverly Community Schools,waverly sch dist,waverly,2635520,23503350100000,Eaton County,LANSING,2990.00000
MI, Wayne-Westland Community Schools ,Wayne-Westland Community School District,wayne westland comm sch dist,wayne westland,2600015,23508205300000,Wayne County,WESTLAND,10664.00000
MI, Webberville Community Schools ,Webberville Community Schools,webberville comm sch dist,webberville,2635730,23503305900000,Ingham County,WEBBERVILLE,502.00000
MI, West Branch-Rose City Area Schools ,West Branch-Rose City Area Schools,west branch rose city area school dist,west branch rose city area,2635850,23506502700000,Ogemaw County,West Branch,2019.00000
MI, West Iron County Public Schools ,West Iron County Public Schools,west iron co school dist,west iron,2632910,23503600700000,Iron County,IRON RIVER,866.00000
MI, White Cloud Public Schools ,White Cloud Public Schools,white cloud public sch dist,white cloud,2636060,23506207600000,Newaygo County,White Cloud,950.00000
MI, White Pigeon Community Schools ,White Pigeon Community Schools,white pigeon comm school dist,white pigeon,2636120,23507503800000,St. Joseph County,WHITE PIGEON,776.00000
MI, Whitehall District Schools ,Whitehall District Schools,whitehall district schools,whitehall,2636300,23506150400000,Muskegon County,WHITEHALL,2043.00000
MI, Whitmore Lake Public Schools ,Whitmore Lake Public School District,whitmore lake public school dist,whitmore lake,2636330,23508104300000,Washtenaw County,WHITMORE LAKE,694.00000
MI, Williamston Community Schools ,Williamston Community Schools,williamston comm sch dist,williamston,2636420,23503306500000,Ingham County,WILLIAMSTON,1893.00000
MI, Woodhaven-Brownstown School District ,Woodhaven-Brownstown School District,woodhaven-brownstown school dist,woodhaven brownstown,2636485,23508280200000,Wayne County,WOODHAVEN,5670.00000
MN, Hopkins Public Schools-ISD No. 270 ,HOPKINS PUBLIC SCHOOL DISTRICT,hopkins sch dist 270,hopkins 270,2714260,24502702800000,Hennepin County,HOPKINS,6974.00000
MN, Jordan Public Schools-ISD 717 ,JORDAN PUBLIC SCHOOL DISTRICT,jordan ind sch dist 717,jordan 717,2715750,24507000200000,Scott County,JORDAN,1907.00000
